0.100000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 1564 MaxQ 9384
0.200000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
0.300000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
0.400000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
0.500000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
0.600000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
0.700000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
0.800000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
0.900000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
1.000000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
1.100000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
1.200000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
1.300000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
1.400000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
1.500000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
1.600000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
1.700000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
1.800000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
1.900000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
2.000000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
2.100000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
2.200000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
2.300000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
2.400000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
2.500000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
2.600000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
2.700000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
2.800000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
2.900000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.000000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.100000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.200000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.300000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.400000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.500000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.600000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.700000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.800000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
3.900000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 6256 MinQ 6256 MaxQ 7820
4.000000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.100000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.200000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.300000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.400000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.500000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.600000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.700000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.800000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
4.900000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
5.000000000 Type QUEUE_APPROX ID 6 Ev RANGE LastQ 7820 MinQ 6256 MaxQ 7820
